Row ID,Order Priority,Discount offered,Unit Price,Freight Expenses,Customer ID,Name of customer,Freight Mode,Segment,Product Type,Product Sub-Category,Product Container,Product Base Margin,State,City,Region,Country,ZIP Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Target,Order ID
19515,Medium,0.1,80.97,30.06,271,Twitterlist,Delivery Truck,Stand Alone Restaurants,Canned Foods,Compote,Jumbo Box,0.4,Georgia,Forest Park,South,USA,30297,3/30/2010,3/31/2010,128.0253,12,899.81,85,88940
20991,High,0.03,10.14,2.27,271,Twitterlist,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Wrap Bag,0.36,Georgia,Forest Park,South,USA,30297,04-04-2011,04-11-2011,14.718,4,39.88,,88943
22087,Low,0.0001,17.48,1.99,271,Twitterlist,Regular Air,Stand Alone Restaurants,Canned Foods,Assorted Fruits,Small Pack,0.45,Georgia,Forest Park,South,USA,30297,7/23/2012,7/27/2012,-14.378,1,19.54,,88949
22088,High,0.06,6.98,9.69,271,Twitterlist,Regular Air,Stand Alone Restaurants,Processed Meat,Fresh Water Eel,Small Box,0.83,Georgia,Forest Park,South,USA,30297,7/23/2012,7/23/2012,543.342,4,29.23,,88949
21326,High,0.0001,6.48,5.84,271,Twitterlist,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Small Box,0.37,Georgia,Forest Park,South,USA,30297,10/31/2012,11-02-2012,7.5,15,100.12,,88950
19410,Medium,0.06,100.98,57.38,274,Mynte,Delivery Truck,Hotels / Hospitals,Preserved Food,Pickle,Jumbo Box,0.78,California,San Jose,West,USA,95123,2/13/2012,2/14/2012,-1231.98,8,783.96,1500,89294
18925,High,0.09,2.62,0.8,274,Mynte,Regular Air,Hotels / Hospitals,Processed Meat,Tuna,Wrap Bag,0.39,California,San Jose,West,USA,95123,5/24/2013,5/26/2013,6.46,5,12.77,100,89297
26178,High,0.09,81.32,0.99,291,Yamia,Regular Air,Stand Alone Restaurants,Processed Meat,Jelly Fish,Small Box,0.57,Colorado,Northglenn,West,USA,80233,06-08-2012,06-09-2012,520.8189,10,754.81,200,90839
26179,High,0.06,3.71,1.93,291,Yamia,Regular Air,Stand Alone Restaurants,Processed Meat,Smoked Salmon,Wrap Bag,0.35,Colorado,Northglenn,West,USA,80233,06-08-2012,06-08-2012,-0.248,5,18.88,,90839
26180,High,0.06,6.48,5.94,291,Yamia,Regular Air,Stand Alone Restaurants,Processed Meat,Smoked Salmon,Small Box,0.37,Colorado,Northglenn,West,USA,80233,06-08-2012,06-09-2012,-61.536,15,98.41,,90839
22952,High,0.08,5.28,6.26,291,Yamia,Regular Air,Stand Alone Restaurants,Processed Meat,Smoked Salmon,Small Box,0.4,Colorado,Northglenn,West,USA,80233,11-12-2012,11/13/2012,15.416,18,93.68,,90841
22953,High,0.01,59.76,9.71,291,Yamia,Regular Air,Stand Alone Restaurants,Processed Meat,Fresh Water Eel,Small Box,0.57,Colorado,Northglenn,West,USA,80233,11-12-2012,11/14/2012,1044.956,32,1901.37,,90841
26181,High,0.01,18.97,9.03,292,Youopia,Regular Air,Stand Alone Restaurants,Processed Meat,Smoked Salmon,Small Box,0.37,Colorado,Parker,West,USA,80134,06-08-2012,06-10-2012,112.8,19,360.64,,90839
26182,High,0.09,31.98,6.72,292,Youopia,Regular Air,Stand Alone Restaurants,Processed Meat,Fresh Water Eel,Small Box,0.75,Colorado,Parker,West,USA,80134,06-08-2012,06-09-2012,-46.384,2,63.8,,90839
24437,High,0.01,37.94,5.08,313,Devbug,Regular Air,Hotels / Hospitals,Processed Meat,Smoked Salmon,Wrap Bag,0.38,California,Foster City,West,USA,94404,7/21/2011,7/26/2011,156.4989,6,226.81,,89168
25361,Not Specified,0.05,320.98,58.95,313,Devbug,Delivery Truck,Hotels / Hospitals,Preserved Food,Sundried Tomatoes,Jumbo Drum,0.57,California,Foster City,West,USA,94404,09-10-2011,09-11-2011,803.48,10,3076.1,1800,89169
23047,High,0.05,6.23,6.97,313,Devbug,Regular Air,Hotels / Hospitals,Processed Meat,Bacon,Small Box,0.36,California,Foster City,West,USA,94404,03-03-2013,03-05-2013,-74.4395,5,33.62,,89170
24263,Medium,0.09,810.98,16.06,313,Devbug,Delivery Truck,Hotels / Hospitals,Canned Foods,Compote,Jumbo Drum,0.56,California,Foster City,West,USA,94404,08-07-2013,08-09-2013,7628.0328,14,11055.12,800,89172
21165,High,0.1,110.98,35,313,Devbug,Regular Air,Hotels / Hospitals,Processed Meat,Fresh Water Eel,Large Box,0.82,California,Foster City,West,USA,94404,12-07-2013,12-12-2013,-79.03056,1,119.38,,89173
19318,Not Specified,0.1,25.98,14.36,336,Jaxspan,Delivery Truck,Hotels / Hospitals,Preserved Food,Sundried Tomatoes,Jumbo Drum,0.6,Oregon,Oregon City,West,USA,97045,09-05-2011,09-07-2011,-335.22,21,502.35,1800,87278
19319,High,0.09,4.13,0.99,336,Jaxspan,Regular Air,Hotels / Hospitals,Processed Meat,Oysters (Clam),Small Box,0.39,Oregon,Oregon City,West,USA,97045,09-05-2011,09-05-2011,6.7,5,19.8,200,87278
19320,Not Specified,0.0001,125.99,5.63,336,Jaxspan,Regular Air,Hotels / Hospitals,Canned Foods,Quail Eggs,Small Box,0.6,Oregon,Oregon City,West,USA,97045,09-05-2011,09-05-2011,516.186,10,1135.17,1800,87278
21449,High,0.06,2.16,6.05,336,Jaxspan,Regular Air,Hotels / Hospitals,Processed Meat,Bacon,Small Box,0.37,Oregon,Oregon City,West,USA,97045,08-09-2012,08-12-2012,-44.3417,8,19.9,,87279
22120,Not Specified,0.08,200.98,23.76,336,Jaxspan,Delivery Truck,Hotels / Hospitals,Preserved Food,Sundried Tomatoes,Jumbo Drum,0.58,Oregon,Oregon City,West,USA,97045,10-02-2012,10-04-2012,1632.5676,20,3894.82,1800,87280
22121,Not Specified,0.06,810.98,16.06,336,Jaxspan,Delivery Truck,Hotels / Hospitals,Canned Foods,Compote,Jumbo Drum,0.56,Oregon,Oregon City,West,USA,97045,10-02-2012,10-03-2012,2811.2624,10,7851.91,800,87280
22122,High,0.06,4.71,0.7,336,Jaxspan,Regular Air,Hotels / Hospitals,Processed Meat,Tuna,Wrap Bag,0.85,Oregon,Oregon City,West,USA,97045,10-02-2012,10-02-2012,-15.7032,15,68.08,100,87280
20044,Critical,0.02,35.99,5.99,336,Jaxspan,Regular Air,Hotels / Hospitals,Canned Foods,Quail Eggs,Wrap Bag,0.38,Oregon,Oregon City,West,USA,97045,12-02-2012,12-03-2012,339.4041,16,491.89,1800,87281
480,High,0.01,3.26,1.86,342,Gigabox,Regular Air,Hotels / Hospitals,Processed Meat,Foie Gras,Wrap Bag,0.41,Florida,Miami,South,USA,33181,11-04-2010,11-06-2010,-4.6683,20,73.97,,3332
4538,Low,0.04,115.99,5.99,342,Gigabox,Regular Air,Hotels / Hospitals,Canned Foods,Quail Eggs,Small Box,0.57,Florida,Miami,South,USA,33181,2/15/2013,2/22/2013,1073.0988,49,5008.76,1800,32292
4539,High,0.07,11.55,2.36,342,Gigabox,Regular Air,Hotels / Hospitals,Processed Meat,Foie Gras,Wrap Bag,0.55,Florida,Miami,South,USA,33181,2/15/2013,2/17/2013,-8.9509,1,13.53,,32292
7240,High,0.03,13.48,4.51,342,Gigabox,Regular Air,Hotels / Hospitals,Processed Meat,Fresh Water Eel,Small Box,0.59,Florida,Miami,South,USA,33181,03-08-2013,03-09-2013,-3.3915,12,173.97,,51620
4784,Critical,0.03,15.23,27.75,342,Gigabox,Delivery Truck,Hotels / Hospitals,Preserved Food,Jams,Jumbo Box,0.76,Florida,Miami,South,USA,33181,7/31/2013,08-01-2013,7.8061365,32,511.35,,33959
5477,Low,0.01,152.48,4,342,Gigabox,Regular Air,Hotels / Hospitals,Canned Foods,Assorted Fruits,Small Box,0.79,Florida,Miami,South,USA,33181,10/28/2013,10/30/2013,407.963,97,1000,100,38912
5478,Low,0.02,65.99,4.99,342,Gigabox,Regular Air,Hotels / Hospitals,Canned Foods,Quail Eggs,Small Box,0.57,Florida,Miami,South,USA,33181,10/28/2013,11-04-2013,207.82395,55,3204.73,1800,38912
2408,High,0.0001,8.34,2.64,349,Eire,Express Air,Restaurant Chain,Processed Meat,Pacific Squid,Small Pack,0.59,Florida,Miami,South,USA,33132,06-09-2010,06-11-2010,5.8625,23,212.89,55,17446
1595,Medium,0.04,99.23,8.99,349,Eire,Regular Air,Restaurant Chain,Preserved Food,Marmalade,Small Pack,0.35,Florida,Miami,South,USA,33132,07-02-2010,07-04-2010,1916.6757,54,5555.6,1000,11527
5728,High,0.05,11.58,5.72,349,Eire,Regular Air,Restaurant Chain,Processed Meat,Caviar,Small Box,0.35,Florida,Miami,South,USA,33132,04-05-2012,04-07-2012,7.236,26,292.49,,40643
682,High,0.01,2.88,0.5,349,Eire,Regular Air,Restaurant Chain,Processed Meat,Oysters (Clam),Small Box,0.36,Florida,Miami,South,USA,33132,4/13/2012,4/14/2012,32.5821,46,131.72,200,4769
5257,Low,0.09,550.98,64.59,349,Eire,Delivery Truck,Restaurant Chain,Preserved Food,Jams,Jumbo Box,0.66,Florida,Miami,South,USA,33132,09-09-2012,09-11-2012,-1770.965977,76,40136.93,,37414
2136,High,0.07,1270.99,19.99,349,Eire,Regular Air,Restaurant Chain,Processed Meat,Bacon,Small Box,0.35,Florida,Miami,South,USA,33132,11/17/2012,11/19/2012,-542.926615,10,11938.4,160,15264
2137,High,0.07,7.31,0.49,349,Eire,Regular Air,Restaurant Chain,Processed Meat,Oysters (Clam),Small Box,0.38,Florida,Miami,South,USA,33132,11/17/2012,11/17/2012,22.1435,44,305.12,200,15264
6643,High,0.02,5.98,5.46,349,Eire,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Small Box,0.36,Florida,Miami,South,USA,33132,12-10-2012,12-11-2012,-80.9039,62,374.26,,47265
19107,Low,0.08,4.89,4.93,353,Browsezoom,Express Air,Restaurant Chain,Canned Foods,Assorted Fruits,Small Pack,0.66,Arizona,Glendale,West,USA,85301,5/14/2010,5/14/2010,-165.45,17,84.76,600,89647
19108,High,0.07,6.68,6.92,353,Browsezoom,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Small Box,0.37,Arizona,Glendale,West,USA,85301,5/14/2010,5/21/2010,-141.12,16,104.84,,89647
24962,High,0.07,10.98,3.37,354,Roomm,Express Air,Restaurant Chain,Processed Meat,Pacific Squid,Small Pack,0.57,Arizona,Goodyear,West,USA,85338,10-03-2011,10-07-2011,15.778,17,181.66,55,89648
21162,High,0.1,67.84,0.99,354,Roomm,Regular Air,Restaurant Chain,Processed Meat,Jelly Fish,Small Box,0.58,Arizona,Goodyear,West,USA,85338,10-09-2012,10-11-2012,640.4764,19,1171.67,200,89650
20859,High,0.02,4.76,3.01,354,Roomm,Express Air,Restaurant Chain,Processed Meat,Smoked Salmon,Wrap Bag,0.36,Arizona,Goodyear,West,USA,85338,4/15/2013,4/16/2013,4.59,7,36.47,,89651
21680,High,0.1,40.98,6.5,354,Roomm,Regular Air,Restaurant Chain,Canned Foods,Assorted Fruits,Small Box,0.74,Arizona,Goodyear,West,USA,85338,5/26/2013,5/28/2013,-83.28,13,505.61,600,89652
21681,High,0.04,62.18,12.78,354,Roomm,Regular Air,Restaurant Chain,Processed Meat,Fresh Water Eel,Small Box,0.58,Arizona,Goodyear,West,USA,85338,5/26/2013,5/27/2013,430.32,15,917.56,,89652
23623,High,0.01,6.68,6.92,360,Innotype,Regular Air,Stand Alone Restaurants,Processed Meat,Smoked Salmon,Small Box,0.37,California,Fresno,West,USA,93727,01-01-2011,01-03-2011,-152.6068,11,75.24,,87348
21862,Critical,0.02,348.21,40.19,360,Innotype,Delivery Truck,Stand Alone Restaurants,Preserved Food,Jams,Jumbo Box,0.62,California,Fresno,West,USA,93727,03-10-2012,03-12-2012,2528.6499,13,3664.71,,87351
24828,High,0.0001,4.98,0.8,360,Innotype,Regular Air,Stand Alone Restaurants,Processed Meat,Smoked Salmon,Wrap Bag,0.36,California,Fresno,West,USA,93727,12-05-2012,12-06-2012,24.8331,7,35.99,,87352
22778,Low,0.05,65.99,5.99,360,Innotype,Regular Air,Stand Alone Restaurants,Canned Foods,Quail Eggs,Small Box,0.58,California,Fresno,West,USA,93727,01-07-2013,01-11-2013,323.57304,9,519.3,1800,87353
25692,High,0.04,13.9,7.59,418,Vimbo,Regular Air,Stand Alone Restaurants,Processed Meat,Pacific Squid,Small Pack,0.56,California,San Mateo,West,USA,94403,1/17/2011,1/18/2011,-101.122,10,140.63,55,87701
24092,Low,0.04,306.14,26.53,418,Vimbo,Delivery Truck,Stand Alone Restaurants,Canned Foods,Compote,Jumbo Drum,0.56,California,San Mateo,West,USA,94403,5/13/2011,5/20/2011,1494.01,9,2760.4,85,87702
24093,High,0.0001,30.98,17.08,418,Vimbo,Regular Air,Stand Alone Restaurants,Processed Meat,Smoked Salmon,Small Box,0.4,California,San Mateo,West,USA,94403,5/13/2011,5/17/2011,65.01,15,489.69,,87702
24005,High,0.03,5.98,7.5,418,Vimbo,Regular Air,Stand Alone Restaurants,Processed Meat,Smoked Salmon,Small Box,0.4,California,San Mateo,West,USA,94403,10-10-2011,10/15/2011,-36.666,4,28.58,,87703
23343,High,0.0001,6.81,5.48,430,Rhyzio,Regular Air,Stand Alone Restaurants,Processed Meat,Bacon,Small Box,0.37,California,San Ramon,West,USA,94583,11-05-2011,11-06-2011,7.4405,26,192.28,80,90697
23800,High,0.03,76.72,19.95,430,Rhyzio,Regular Air,Hotels / Hospitals,Processed Meat,Jelly Fish,Large Box,0.54,California,San Ramon,West,USA,94583,09-03-2012,09-04-2012,541.92,24,1813.68,200,90698
23801,High,0.1,1.88,1.49,430,Rhyzio,Regular Air,Hotels / Hospitals,Processed Meat,Bacon,Small Box,0.37,California,San Ramon,West,USA,94583,09-03-2012,09-05-2012,-15.1225,14,26.06,,90698
24855,High,0.02,90.98,30,430,Rhyzio,Delivery Truck,Stand Alone Restaurants,Preserved Food,Sundried Tomatoes,Jumbo Drum,0.61,California,San Ramon,West,USA,94583,05-05-2013,05-05-2013,195.04,16,1493.63,1800,90702
23177,High,0.09,12.97,1.49,430,Rhyzio,Regular Air,Stand Alone Restaurants,Processed Meat,Bacon,Small Box,0.35,California,San Ramon,West,USA,94583,06-01-2013,06-08-2013,136.8132,16,198.28,80,90703
23178,Low,0.06,2.12,1.99,430,Rhyzio,Express Air,Stand Alone Restaurants,Canned Foods,Assorted Fruits,Small Pack,0.55,California,San Ramon,West,USA,94583,06-01-2013,06-06-2013,-20.52,9,22.76,,90703
25641,High,0.02,48.04,7.23,465,Twinder,Regular Air,Stand Alone Restaurants,Processed Meat,Smoked Salmon,Small Box,0.37,California,Whittier,West,USA,90604,12/13/2011,12/14/2011,441.4275,13,639.75,,88064
25612,High,0.08,4.06,6.89,465,Twinder,Regular Air,Stand Alone Restaurants,Processed Meat,Jelly Fish,Small Box,0.6,California,Whittier,West,USA,90604,10/18/2013,10/23/2013,-83.71,9,39.62,200,88069
462,Not Specified,0.07,179.99,19.99,471,Meetz,Express Air,Personel Usage,Canned Foods,Assorted Fruits,Small Box,0.48,Georgia,Atlanta,South,USA,30318,02-08-2010,02-08-2010,-568.5351,4,718.03,250,3138
5684,High,0.07,8.62,4.5,471,Meetz,Regular Air,Personel Usage,Processed Meat,Jelly Fish,Small Box,0.59,Georgia,Atlanta,South,USA,30318,03-02-2012,03-05-2012,-99.9761,56,471.92,200,40165
1905,High,0.05,39.98,7.12,471,Meetz,Regular Air,Personel Usage,Canned Foods,Assorted Fruits,Small Box,0.67,Georgia,Atlanta,South,USA,30318,4/18/2012,4/18/2012,70.0217,52,2062.06,250,13634
1906,High,0.04,5.58,5.3,471,Meetz,Regular Air,Personel Usage,Processed Meat,Caviar,Small Box,0.35,Georgia,Atlanta,South,USA,30318,4/18/2012,4/19/2012,-73.9613,30,168.2,,13634
1915,High,0.07,146.34,43.75,471,Meetz,Delivery Truck,Hotels / Hospitals,Preserved Food,Jams,Jumbo Box,0.64,Georgia,Atlanta,South,USA,30318,05-09-2012,05-11-2012,-470.986516,41,5704.74,,13730
2526,High,0.0001,5.78,7.96,471,Meetz,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Small Box,0.36,Georgia,Atlanta,South,USA,30318,7/18/2013,7/18/2013,-219.7958,55,335.49,,18341
18370,High,0.04,2.61,0.5,477,Izio,Regular Air,Stand Alone Restaurants,Processed Meat,Oysters (Clam),Small Box,0.39,Mississippi,Vicksburg,South,USA,39180,11/18/2011,11/19/2011,-16.9092,10,26.48,200,87743
18371,High,0.01,5.98,0.96,477,Izio,Regular Air,Stand Alone Restaurants,Processed Meat,Foie Gras,Wrap Bag,0.6,Mississippi,Vicksburg,South,USA,39180,11/18/2011,11/19/2011,-115.9522,28,176.53,,87743
18408,Not Specified,0.0001,30.98,6.5,477,Izio,Regular Air,Stand Alone Restaurants,Canned Foods,Assorted Fruits,Small Box,0.64,Mississippi,Vicksburg,South,USA,39180,11/24/2011,11/26/2011,-469.443975,21,695.07,,87744
20668,High,0.05,2.88,0.5,485,Tagcat,Regular Air,Hotels / Hospitals,Processed Meat,Oysters (Clam),Small Box,0.36,California,Fresno,West,USA,93727,3/18/2010,3/20/2010,6.0513,3,8.77,200,91062
21136,Medium,0.04,90.97,28,485,Tagcat,Delivery Truck,Hotels / Hospitals,Canned Foods,Compote,Jumbo Drum,0.38,California,Fresno,West,USA,93727,4/28/2013,4/29/2013,547.0251,9,792.79,800,91066
21675,Low,0.05,200.98,55.96,485,Tagcat,Delivery Truck,Hotels / Hospitals,Preserved Food,Pickle,Jumbo Box,0.75,California,Fresno,West,USA,93727,10/30/2013,11-03-2013,-737.41,20,3961.88,1500,91069
23859,High,0.01,11.97,5.81,486,Yodo,Regular Air,Hotels / Hospitals,Processed Meat,Foie Gras,Small Pack,0.6,California,Gilroy,West,USA,95020,9/20/2011,9/22/2011,-38.94,10,123.4,,91064
25627,High,0.04,65.99,5.92,486,Yodo,Express Air,Hotels / Hospitals,Canned Foods,Quail Eggs,Small Box,0.55,California,Gilroy,West,USA,95020,12-06-2011,12-08-2011,476.5209,12,690.61,1800,91065
23618,High,0.03,39.98,9.83,486,Yodo,Regular Air,Hotels / Hospitals,Processed Meat,Caviar,Small Box,0.4,California,Gilroy,West,USA,95020,09-02-2013,09-09-2013,707.7888,26,1053.74,,91067
23619,Low,0.03,125.99,2.5,486,Yodo,Regular Air,Hotels / Hospitals,Canned Foods,Quail Eggs,Small Box,0.6,California,Gilroy,West,USA,95020,09-02-2013,09-06-2013,937.95084,16,1761.78,1800,91067
24739,High,0.02,165.2,19.99,486,Yodo,Express Air,Hotels / Hospitals,Processed Meat,Fresh Water Eel,Small Box,0.59,California,Gilroy,West,USA,95020,10-11-2013,10/13/2013,1952.15,24,4009.89,,91068
18757,High,0.02,6.48,6.6,493,Browsecat,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Small Box,0.37,Washington,Seatac,West,USA,98158,7/20/2010,7/22/2010,-92.05,10,66.71,,88906
18758,High,0.04,17.15,4.96,493,Browsecat,Regular Air,Personel Usage,Processed Meat,Fresh Water Eel,Small Box,0.58,Washington,Seatac,West,USA,98158,7/20/2010,7/21/2010,6.11,5,87.16,,88906
24928,High,0.03,11.5,7.19,501,Jabberbean,Regular Air,Hotels / Hospitals,Processed Meat,Bacon,Small Box,0.4,Utah,Orem,West,USA,84057,08-09-2013,08-09-2013,-10.517532,6,71.52,,90373
18303,High,0.01,55.98,4.86,507,Zoombeat,Express Air,Hotels / Hospitals,Processed Meat,Smoked Salmon,Small Box,0.36,Kentucky,Bowling Green,South,USA,42104,10/18/2010,10/20/2010,32.9409,11,646.97,,87357
18304,Critical,0.04,65.99,8.99,507,Zoombeat,Regular Air,Hotels / Hospitals,Canned Foods,Quail Eggs,Small Box,0.56,Kentucky,Bowling Green,South,USA,42104,10/18/2010,10/19/2010,131.334,17,946.29,1800,87357
18279,Critical,0.02,22.98,1.99,507,Zoombeat,Regular Air,Hotels / Hospitals,Canned Foods,Assorted Fruits,Small Pack,0.46,Kentucky,Bowling Green,South,USA,42104,03-04-2013,03-06-2013,52.218,10,227.46,100,87362
23200,Medium,0.02,150.98,13.99,522,Mymm,Express Air,Stand Alone Restaurants,Canned Foods,Compote,Medium Box,0.38,Oregon,Redmond,West,USA,97756,12/22/2010,12/24/2010,26.1,3,480.37,85,89327
23201,High,0.1,5.43,0.95,522,Mymm,Regular Air,Stand Alone Restaurants,Processed Meat,Smoked Salmon,Wrap Bag,0.36,Oregon,Redmond,West,USA,97756,12/22/2010,12/24/2010,-2.58,1,5.76,,89327
23202,Medium,0.01,179.29,29.21,522,Mymm,Delivery Truck,Stand Alone Restaurants,Preserved Food,Jams,Jumbo Box,0.74,Oregon,Redmond,West,USA,97756,12/22/2010,12/23/2010,1307.955,21,3112.13,,89327
22723,High,0.05,6.48,7.86,522,Mymm,Regular Air,Stand Alone Restaurants,Processed Meat,Smoked Salmon,Small Box,0.37,Oregon,Redmond,West,USA,97756,8/31/2011,09-02-2011,-78.9984,18,122.1,,89328
22523,Not Specified,0.03,45.99,2.5,522,Mymm,Regular Air,Stand Alone Restaurants,Canned Foods,Quail Eggs,Small Box,0.56,Oregon,Redmond,West,USA,97756,2/18/2013,2/18/2013,-171.171,1,39.81,1800,89331
21517,High,0.03,1270.99,19.99,524,Izio,Regular Air,Personel Usage,Processed Meat,Bacon,Small Box,0.35,Tennessee,Farragut,South,USA,37922,7/20/2010,7/22/2010,363.552,2,2589.01,800,91127
21518,Not Specified,0.07,2036.48,14.7,524,Izio,Delivery Truck,Personel Usage,Canned Foods,Compote,Jumbo Drum,0.55,Tennessee,Farragut,South,USA,37922,7/20/2010,7/22/2010,-11.536,1,1893.93,,91127
23692,Not Specified,0.06,140.81,24.49,524,Izio,Regular Air,Personel Usage,Preserved Food,Sundried Tomatoes,Large Box,0.57,Tennessee,Farragut,South,USA,37922,8/21/2011,8/22/2011,-227.0744,11,1467.2,1800,91128
20755,High,0.07,25.98,5.37,524,Izio,Regular Air,Personel Usage,Processed Meat,Jelly Fish,Medium Box,0.5,Tennessee,Farragut,South,USA,37922,10-06-2012,10-07-2012,20.39337,21,515.09,200,91129
20756,High,0.01,135.99,28.63,524,Izio,Delivery Truck,Personel Usage,Preserved Food,Sundried Tomatoes,Jumbo Drum,0.76,Tennessee,Farragut,South,USA,37922,10-06-2012,10-08-2012,-466.298,19,2674.61,1800,91129
20757,High,0.07,150.98,13.99,524,Izio,Regular Air,Personel Usage,Canned Foods,Compote,Medium Box,0.38,Tennessee,Farragut,South,USA,37922,10-06-2012,10-06-2012,-111.608,19,2367.39,,91129
22176,High,0.09,17.98,8.51,526,Skidoo,Regular Air,Restaurant Chain,Canned Foods,Compote,Medium Box,0.4,Arizona,Mesa,West,USA,85204,5/25/2010,5/27/2010,-6.612,12,211.13,85,90026
20494,High,0.0001,1.88,1.49,526,Skidoo,Regular Air,Restaurant Chain,Processed Meat,Bacon,Small Box,0.37,Arizona,Mesa,West,USA,85204,7/17/2010,7/18/2010,-15.5595,13,25.39,160,90027
20495,High,0.06,5.78,5.67,526,Skidoo,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Small Box,0.36,Arizona,Mesa,West,USA,85204,7/17/2010,7/18/2010,-108.19,15,87.27,,90027
19351,High,0.03,85.99,3.3,526,Skidoo,Regular Air,Restaurant Chain,Canned Foods,Quail Eggs,Small Pack,0.37,Arizona,Mesa,West,USA,85204,05-11-2011,5/13/2011,898.173,18,1301.7,1800,90028
25147,High,0.06,80.98,35,526,Skidoo,Regular Air,Restaurant Chain,Processed Meat,Fresh Water Eel,Large Box,0.81,Arizona,Mesa,West,USA,85204,6/28/2012,6/29/2012,-817.616,16,1256.66,,90030
25148,High,0.05,15.51,5.8,526,Skidoo,Regular Air,Restaurant Chain,Processed Meat,Fresh Water Eel,Small Box,0.6,Arizona,Mesa,West,USA,85204,6/28/2012,6/30/2012,-22.864,6,91.61,,90030
21773,High,0.01,100.8,60,530,Yakidoo,Delivery Truck,Hotels / Hospitals,Preserved Food,Jams,Jumbo Drum,0.59,Utah,Orem,West,USA,84057,06-04-2011,06-07-2011,-169.872,2,233.58,,88540
18614,Critical,0.01,14.2,5.3,530,Yakidoo,Express Air,Hotels / Hospitals,Preserved Food,Marmalade,Wrap Bag,0.46,Utah,Orem,West,USA,84057,02-12-2013,2/13/2013,102.53,11,163.65,1000,88541
21966,Critical,0.02,280.98,57,568,Twitterlist,Delivery Truck,Personel Usage,Preserved Food,Sundried Tomatoes,Jumbo Drum,0.78,Mississippi,Columbus,South,USA,39701,03-04-2010,03-05-2010,1141.794,4,1128.74,1800,88879
22667,High,0.09,70.97,3.5,568,Twitterlist,Regular Air,Personel Usage,Processed Meat,Jelly Fish,Small Box,0.59,Mississippi,Columbus,South,USA,39701,4/15/2010,4/15/2010,-99.568,12,805.99,200,88880
22736,High,0.08,67.28,19.99,568,Twitterlist,Express Air,Personel Usage,Processed Meat,Bacon,Small Box,0.4,Mississippi,Columbus,South,USA,39701,10-01-2010,10-03-2010,224.8506,16,1066.54,800,88882
24203,High,0.08,15.94,5.45,568,Twitterlist,Regular Air,Personel Usage,Processed Meat,Foie Gras,Small Pack,0.55,Mississippi,Columbus,South,USA,39701,3/13/2011,3/14/2011,-2.198,11,175.65,,88883
18748,High,0.08,140.85,19.99,568,Twitterlist,Regular Air,Personel Usage,Processed Meat,Fresh Water Eel,Small Box,0.73,Mississippi,Columbus,South,USA,39701,10-09-2011,10/16/2011,110.34,23,3228.01,,88884
